unit_id,cycle,fault_mode,altitude_ft,air_density_kgm3,rpm,throttle_pct,cht_C,egt_C,oil_press_kPa,oil_temp_C,fuel_flow_kgph,bsfc_g_per_kWh,vibration_rms_g,ae_energy_20k_1M_band,crack_length_mm_groundtruth,alternator_ripple_mV,degradation_index_groundtruth,RUL_cycles
9,60,bearing_wear,18218.6,0.6931,4320.0,66.5,99.42,828.43,421.83,91.71,26.366,469.14,0.7226,0.0391,0.0213,41.86,0.0511,209
9,61,bearing_wear,18144.5,0.6948,4310.0,68.6,95.5,827.07,408.2,90.08,26.215,452.22,0.9822,0.078,0.0213,44.35,0.0511,208
9,62,bearing_wear,18181.5,0.6939,4395.0,67.9,93.94,827.79,402.47,90.02,26.096,454.77,0.8864,0.0689,0.0213,46.69,0.0511,207
9,63,bearing_wear,18854.9,0.6784,4335.0,67.7,96.65,823.89,419.08,89.92,26.385,461.38,0.8213,0.0438,0.0222,52.44,0.0523,206
9,64,bearing_wear,18762.7,0.6805,4375.0,69.9,97.69,826.87,403.31,96.13,26.407,446.86,0.8446,0.0502,0.0222,46.24,0.0523,205
9,65,bearing_wear,19468.7,0.6645,4466.0,63.1,96.01,824.42,410.73,90.5,25.738,483.06,0.7297,0.0647,0.0222,39.69,0.0523,204
9,66,bearing_wear,19425.6,0.6655,4363.0,65.0,96.94,826.55,426.08,93.21,26.136,475.54,0.8057,0.0744,0.0234,46.18,0.0538,203
9,67,bearing_wear,19585.4,0.6619,4487.0,73.0,99.67,832.16,407.51,89.34,26.326,426.86,0.7234,0.0225,0.0235,44.03,0.0539,202
9,68,bearing_wear,20376.7,0.6444,4282.0,71.1,96.82,829.84,420.66,94.49,26.159,435.15,0.8172,0.0544,0.024,34.92,0.0546,201
9,69,bearing_wear,20196.7,0.6483,4377.0,68.7,100.99,841.25,415.14,90.35,26.31,453.54,0.8958,0.0524,0.0244,35.74,0.0551,200
9,70,bearing_wear,20393.0,0.644,4369.0,73.9,98.46,823.57,405.53,91.24,26.4,422.98,0.8793,0.0418,0.0256,44.76,0.0566,199
9,71,bearing_wear,20759.0,0.636,4291.0,69.1,96.68,824.44,414.16,87.5,26.06,446.04,0.9724,0.042,0.0272,45.36,0.0585,198
9,72,bearing_wear,20988.6,0.6311,4398.0,69.4,97.05,841.24,401.24,93.41,26.791,456.59,0.8694,0.0746,0.0276,43.84,0.059,197
9,73,bearing_wear,21253.8,0.6254,4442.0,68.9,96.22,827.01,411.88,93.92,26.199,449.7,0.6518,0.0647,0.0307,50.05,0.0626,196
9,74,bearing_wear,21096.7,0.6287,4482.0,77.1,97.09,839.79,395.61,88.88,27.584,423.24,1.0062,0.0962,0.0307,40.96,0.0626,195
9,75,bearing_wear,21587.9,0.6182,4375.0,72.2,97.55,830.97,411.7,93.6,26.803,439.17,0.7829,0.0427,0.0307,38.7,0.0626,194
9,76,bearing_wear,21671.5,0.6165,4236.0,72.2,96.27,829.52,420.02,88.71,26.247,430.1,0.8713,0.0578,0.0368,42.1,0.0693,193
9,77,bearing_wear,21782.2,0.6141,4379.0,73.1,94.81,839.7,403.15,92.65,27.095,438.39,0.8665,0.0613,0.0368,43.18,0.0693,192
9,78,bearing_wear,22129.6,0.6068,4395.0,66.3,98.85,832.53,400.98,90.81,25.933,462.95,0.8776,0.073,0.0368,45.94,0.0693,191
9,79,bearing_wear,22049.6,0.6085,4336.0,70.2,98.33,818.05,407.22,94.06,27.242,459.41,0.8622,0.0822,0.0368,42.25,0.0693,190
9,80,bearing_wear,22655.6,0.5959,4363.0,73.4,94.75,833.34,401.53,91.88,26.739,430.94,0.8636,0.0569,0.0368,35.52,0.0693,189
9,81,bearing_wear,22666.4,0.5957,4321.0,72.2,97.13,823.35,409.92,93.25,26.789,439.37,0.7526,0.0332,0.0368,33.39,0.0693,188
9,82,bearing_wear,22828.1,0.5923,4342.0,78.9,98.43,844.86,402.43,93.86,26.988,404.88,1.0653,0.0409,0.0369,46.85,0.0693,187
9,83,bearing_wear,23065.7,0.5875,4411.0,70.8,98.29,844.95,399.16,90.83,26.599,444.85,0.9122,0.0581,0.0382,40.71,0.0707,186
9,84,bearing_wear,23244.7,0.5838,4433.0,75.3,95.88,848.2,406.38,91.36,26.674,419.23,0.8643,0.0778,0.0382,36.34,0.0707,185
9,85,bearing_wear,23621.2,0.5762,4274.0,75.0,98.45,836.45,414.34,89.24,26.385,416.43,1.0107,0.0268,0.0407,49.71,0.0732,184
9,86,bearing_wear,23462.8,0.5794,4319.0,73.1,97.0,828.95,406.6,90.86,26.777,433.59,0.7776,0.0323,0.0407,54.31,0.0732,183
9,87,bearing_wear,23743.7,0.5737,4255.0,73.7,97.59,835.8,401.5,95.34,27.094,434.91,0.9344,0.0711,0.0419,46.22,0.0744,182
9,88,bearing_wear,23939.1,0.5698,4460.0,72.0,95.62,824.83,408.12,93.0,26.102,429.2,0.8205,0.0301,0.0419,48.04,0.0744,181
9,89,bearing_wear,23979.2,0.569,4402.0,67.0,90.64,848.88,401.11,89.42,26.901,475.07,0.8986,0.0336,0.043,48.18,0.0755,180
9,90,bearing_wear,24326.9,0.5621,4230.0,74.1,95.87,843.2,424.79,94.77,26.949,430.58,0.9003,0.0789,0.043,35.23,0.0755,179
9,91,bearing_wear,24355.2,0.5616,4346.0,74.4,97.84,836.24,405.81,92.29,26.553,422.41,0.6795,0.0517,0.043,51.24,0.0755,178
9,92,bearing_wear,24410.5,0.5605,4333.0,74.9,96.73,842.06,408.08,93.17,26.579,419.69,0.7519,0.0502,0.043,52.99,0.0755,177
9,93,bearing_wear,24854.1,0.5518,4305.0,73.5,98.14,830.55,405.15,92.59,27.436,441.98,1.0003,0.0845,0.0485,56.45,0.0807,176
9,94,bearing_wear,25158.0,0.5459,4412.0,76.3,98.87,827.4,403.52,92.49,27.24,422.69,0.8555,0.0362,0.0504,45.23,0.0824,175
9,95,bearing_wear,25080.4,0.5474,4411.0,70.8,96.71,815.84,422.98,87.65,26.995,451.0,1.0358,0.0321,0.0504,41.74,0.0824,174
9,96,bearing_wear,25201.5,0.545,4366.0,77.9,96.6,837.95,402.1,93.88,26.866,408.07,0.9818,0.0902,0.0514,54.29,0.0833,173
9,97,bearing_wear,25338.7,0.5424,4312.0,70.6,93.94,831.98,414.59,87.16,26.751,448.28,0.8593,0.0623,0.0514,49.99,0.0833,172
9,98,bearing_wear,25416.9,0.5409,4312.0,73.3,95.01,840.05,406.71,93.78,26.846,433.22,0.858,0.072,0.056,52.24,0.0874,171
9,99,bearing_wear,25803.3,0.5335,4353.0,75.8,95.33,837.22,411.18,91.95,26.782,418.3,1.0145,0.0522,0.056,44.63,0.0874,170
9,100,bearing_wear,25771.9,0.5341,4323.0,72.3,98.16,839.14,394.05,93.42,26.685,437.06,1.0509,0.0563,0.056,49.22,0.0874,169
9,101,bearing_wear,25557.4,0.5382,4350.0,76.1,96.98,844.87,415.06,92.16,27.334,425.0,0.8669,0.0455,0.0619,43.05,0.0924,168
9,102,bearing_wear,26187.0,0.5263,4383.0,72.9,96.67,825.25,403.62,93.95,27.34,443.8,1.0139,0.0661,0.0627,48.35,0.0931,167
9,103,bearing_wear,26269.6,0.5247,4258.0,74.4,96.5,844.6,406.24,91.89,26.686,424.76,0.9733,0.0763,0.0627,46.64,0.0931,166
9,104,bearing_wear,26332.6,0.5235,4305.0,73.5,96.33,834.19,410.77,92.44,26.215,422.0,0.9885,0.0638,0.0639,60.18,0.094,165
9,105,bearing_wear,25941.3,0.5309,4348.0,72.4,98.88,841.02,404.04,92.69,27.33,446.8,0.9004,0.0811,0.0639,51.21,0.094,164
9,106,bearing_wear,26462.8,0.5211,4444.0,80.9,97.73,850.02,390.93,95.7,27.858,407.37,0.8431,0.0739,0.0677,37.98,0.0972,163
9,107,bearing_wear,26702.3,0.5167,4401.0,71.7,99.06,845.46,385.44,93.14,26.803,442.31,0.8125,0.0397,0.0677,48.74,0.0972,162
9,108,bearing_wear,26726.6,0.5162,4350.0,67.4,94.35,836.8,412.92,89.37,27.114,475.87,0.7972,0.0585,0.0716,50.86,0.1002,161
9,109,bearing_wear,26798.3,0.5149,4374.0,71.9,98.52,840.11,398.87,90.94,26.808,441.07,1.0591,0.0532,0.0756,46.93,0.1033,160
9,110,bearing_wear,26995.9,0.5113,4344.0,74.8,97.01,847.25,398.04,93.26,26.485,419.11,0.9071,0.0773,0.0756,43.78,0.1033,159
9,111,bearing_wear,26973.0,0.5117,4415.0,73.3,97.31,827.37,394.97,94.59,26.235,423.52,0.8146,0.0714,0.0756,52.6,0.1033,158
9,112,bearing_wear,27219.4,0.5072,4376.0,77.5,99.98,835.72,407.39,90.79,26.514,404.67,0.9995,0.067,0.0869,45.24,0.1116,157
9,113,bearing_wear,27146.2,0.5085,4427.0,77.5,97.36,841.06,393.13,96.71,27.041,413.05,0.881,0.0847,0.0869,52.92,0.1116,156
9,114,bearing_wear,27213.7,0.5073,4269.0,73.6,98.68,830.7,407.84,92.58,26.621,427.95,0.8673,0.0272,0.0869,44.82,0.1116,155
9,115,bearing_wear,27410.9,0.5037,4302.0,69.6,96.4,837.17,400.32,93.07,26.333,447.97,1.0848,0.0524,0.0869,47.38,0.1116,154
9,116,bearing_wear,27289.2,0.5059,4366.0,70.8,97.99,837.35,391.55,89.72,26.596,444.55,0.8129,0.0541,0.0869,54.83,0.1116,153
9,117,bearing_wear,27252.7,0.5066,4380.0,74.6,95.65,843.37,403.17,94.54,27.222,431.9,0.9442,0.0706,0.0922,52.83,0.1153,152
9,118,bearing_wear,27482.3,0.5024,4494.0,70.0,97.94,839.93,398.66,91.42,26.387,445.91,0.8781,0.0766,0.0922,50.54,0.1153,151
9,119,bearing_wear,27631.0,0.4997,4242.0,73.7,98.71,851.64,399.86,90.9,26.551,426.62,0.8719,0.0667,0.0981,50.59,0.1194,150
9,120,bearing_wear,27738.3,0.4978,4348.0,79.0,99.87,850.99,397.88,91.81,26.978,403.89,0.8196,0.0414,0.1023,51.45,0.1222,149
9,121,bearing_wear,27792.3,0.4968,4345.0,75.8,96.98,844.24,398.82,95.21,27.347,426.71,0.9415,0.0758,0.1023,47.04,0.1222,148
9,122,bearing_wear,27691.9,0.4986,4364.0,75.0,97.41,841.71,399.96,93.38,26.898,424.56,0.8668,0.0702,0.1023,43.41,0.1222,147
9,123,bearing_wear,27722.1,0.498,4454.0,71.7,97.38,843.72,403.53,90.79,26.866,443.16,0.9944,0.0403,0.1117,54.39,0.1283,146
9,124,bearing_wear,27700.9,0.4984,4403.0,75.4,97.98,845.7,392.33,91.51,27.596,432.95,0.9433,0.0637,0.1117,59.2,0.1283,145
9,125,bearing_wear,27865.3,0.4955,4254.0,74.1,96.92,865.51,399.69,95.39,28.035,447.55,0.9226,0.0772,0.1121,54.59,0.1286,144
9,126,bearing_wear,27616.0,0.5,4442.0,75.6,95.13,834.45,391.2,92.1,27.245,426.25,0.8781,0.1028,0.1121,52.84,0.1286,143
9,127,bearing_wear,27896.1,0.4949,4440.0,77.1,96.91,840.36,385.93,93.78,27.309,419.04,1.0693,0.0494,0.1188,45.91,0.1328,142
9,128,bearing_wear,28346.8,0.4869,4366.0,77.7,98.42,839.62,384.84,94.28,26.653,406.2,1.015,0.0873,0.1201,56.41,0.1336,141
9,129,bearing_wear,27716.7,0.4981,4253.0,75.4,98.27,849.21,401.62,85.83,27.136,426.16,0.9017,0.0499,0.1201,54.43,0.1336,140
9,130,bearing_wear,27984.9,0.4933,4341.0,76.5,99.54,851.39,398.02,95.37,27.114,419.36,0.8629,0.0492,0.1345,56.6,0.1422,139
9,131,bearing_wear,28033.3,0.4925,4378.0,73.5,100.05,844.17,392.41,91.21,27.273,439.42,0.8267,0.0517,0.1402,58.27,0.1456,138
9,132,bearing_wear,28064.0,0.4919,4410.0,78.4,98.12,858.39,390.43,92.19,27.056,408.45,1.0687,0.088,0.1402,61.03,0.1456,137
9,133,bearing_wear,27850.7,0.4957,4244.0,72.3,96.44,851.49,393.44,96.02,26.935,440.67,1.0533,0.0792,0.1429,47.67,0.1471,136
9,134,bearing_wear,28076.9,0.4917,4304.0,74.4,99.55,858.13,396.47,95.93,27.237,433.37,1.0733,0.0722,0.1515,47.23,0.152,135
9,135,bearing_wear,27919.3,0.4945,4416.0,78.7,98.94,862.42,390.37,94.03,28.014,421.2,0.98,0.0877,0.1515,54.42,0.152,134
9,136,bearing_wear,27781.6,0.497,4440.0,73.6,98.56,833.16,390.99,94.5,27.571,443.6,1.0541,0.0793,0.1515,49.07,0.152,133
9,137,bearing_wear,28130.9,0.4907,4376.0,71.0,100.78,854.44,393.27,95.0,27.297,455.18,1.0721,0.0808,0.1518,48.21,0.1521,132
9,138,bearing_wear,28076.3,0.4917,4419.0,73.8,99.74,841.0,390.73,95.99,27.264,437.46,0.9927,0.0744,0.1598,60.19,0.1566,131
9,139,bearing_wear,27816.4,0.4964,4377.0,79.2,99.27,856.14,398.26,96.26,27.127,405.57,0.9707,0.0601,0.1609,49.1,0.1571,130
9,140,bearing_wear,27860.7,0.4956,4408.0,68.2,99.32,848.1,392.23,93.36,26.931,467.61,0.9216,0.1146,0.1612,54.1,0.1573,129
9,141,bearing_wear,27832.4,0.4961,4359.0,75.3,100.49,853.21,393.15,91.78,26.777,421.03,1.0443,0.1112,0.1715,46.49,0.1628,128
9,142,bearing_wear,27646.1,0.4994,4379.0,73.0,98.24,843.17,378.42,92.79,26.877,435.48,1.0591,0.116,0.1755,55.16,0.1649,127
9,143,bearing_wear,27976.5,0.4935,4277.0,74.4,98.08,862.9,399.35,93.66,27.772,441.62,0.9922,0.0758,0.1858,61.23,0.1702,126
9,144,bearing_wear,27947.8,0.494,4393.0,73.9,99.05,844.08,385.39,93.3,27.243,436.49,1.0019,0.073,0.186,61.4,0.1703,125
9,145,bearing_wear,27739.8,0.4977,4275.0,77.8,97.65,862.36,393.57,91.38,27.353,416.24,1.0076,0.0784,0.186,60.56,0.1703,124
9,146,bearing_wear,27743.6,0.4977,4393.0,75.0,99.49,844.89,378.43,94.4,27.262,430.01,1.1006,0.1111,0.1983,55.49,0.1765,123
9,147,bearing_wear,27719.4,0.4981,4324.0,77.9,99.87,858.99,400.97,90.52,27.274,414.49,0.94,0.0928,0.2111,62.0,0.1827,122
9,148,bearing_wear,27689.4,0.4986,4372.0,78.7,99.62,873.97,371.16,93.83,26.497,398.61,0.9615,0.0819,0.2111,58.59,0.1827,121
9,149,bearing_wear,27397.4,0.5039,4293.0,74.9,99.27,877.32,398.25,94.03,26.639,421.04,0.9705,0.1019,0.2186,54.57,0.1863,120
9,150,bearing_wear,27615.8,0.5,4320.0,73.7,102.28,844.87,390.53,93.96,27.32,438.82,1.0454,0.0799,0.2186,58.68,0.1863,119
9,151,bearing_wear,27305.4,0.5056,4372.0,75.9,101.33,854.22,373.16,95.51,26.85,418.9,1.0914,0.0698,0.2277,61.58,0.1906,118
9,152,bearing_wear,27519.4,0.5017,4395.0,76.4,99.77,855.94,395.65,95.25,27.208,421.46,0.9807,0.0995,0.2277,50.51,0.1906,117
9,153,bearing_wear,27189.3,0.5077,4416.0,71.2,100.13,876.28,384.91,98.32,26.459,439.83,1.1458,0.0884,0.2347,52.14,0.1938,116
9,154,bearing_wear,27082.0,0.5097,4281.0,75.3,102.13,860.4,373.88,92.9,26.921,422.97,1.1963,0.1001,0.2412,56.99,0.1968,115
9,155,bearing_wear,27197.1,0.5076,4260.0,73.8,99.32,869.92,385.63,94.6,27.134,435.04,1.1234,0.0496,0.2526,52.06,0.2019,114
9,156,bearing_wear,27114.4,0.5091,4291.0,73.3,98.75,863.45,389.79,94.47,27.472,443.73,1.1801,0.0854,0.2526,51.99,0.2019,113
9,157,bearing_wear,27054.4,0.5102,4286.0,72.4,100.54,851.08,397.1,94.38,27.502,449.46,1.0175,0.1025,0.2531,56.09,0.2021,112
9,158,bearing_wear,26818.2,0.5145,4444.0,72.6,101.04,847.82,374.86,91.69,26.798,437.06,1.0389,0.0784,0.2735,63.95,0.211,111
9,159,bearing_wear,26892.0,0.5132,4430.0,78.2,101.24,861.26,361.57,91.91,27.561,417.32,1.158,0.0809,0.2806,64.13,0.214,110
9,160,bearing_wear,26812.0,0.5146,4290.0,73.2,101.79,882.74,392.82,94.34,26.582,429.47,1.1187,0.1128,0.2859,61.07,0.2163,109
9,161,bearing_wear,26844.6,0.514,4453.0,77.7,99.61,869.75,377.91,91.29,27.463,418.18,1.0632,0.1297,0.2996,60.88,0.222,108
9,162,bearing_wear,26596.1,0.5186,4427.0,74.6,98.59,874.58,362.81,93.77,27.636,438.25,1.2486,0.0978,0.2996,70.41,0.222,107
9,163,bearing_wear,26373.4,0.5228,4252.0,70.8,99.93,853.9,386.15,93.24,27.013,451.66,1.1691,0.1135,0.311,57.7,0.2266,106
9,164,bearing_wear,26152.6,0.5269,4288.0,74.7,101.72,864.93,384.72,93.97,27.806,440.57,1.2048,0.1149,0.3147,61.73,0.2281,105
9,165,bearing_wear,26012.8,0.5296,4250.0,70.5,99.55,872.48,381.3,96.9,27.376,459.57,1.1032,0.091,0.3239,57.92,0.2318,104
9,166,bearing_wear,26175.0,0.5265,4345.0,75.8,98.18,861.34,372.62,92.59,27.475,428.86,1.3038,0.1496,0.3373,54.9,0.2371,103
9,167,bearing_wear,26126.2,0.5274,4351.0,73.3,101.52,870.35,371.94,96.67,27.161,438.46,1.1789,0.1289,0.3616,68.1,0.2464,102
9,168,bearing_wear,25750.7,0.5345,4351.0,76.4,100.46,865.39,373.65,93.79,27.235,421.69,1.2729,0.1291,0.3616,60.65,0.2464,101
9,169,bearing_wear,25796.1,0.5337,4228.0,78.1,98.78,880.33,383.48,94.08,26.972,408.71,1.1497,0.1416,0.3671,65.84,0.2485,100
9,170,bearing_wear,25601.7,0.5374,4264.0,68.5,101.57,873.08,383.5,95.99,26.478,457.3,1.2204,0.1062,0.3788,61.53,0.2529,99
9,171,bearing_wear,25602.1,0.5374,4366.0,72.3,100.89,877.23,360.82,94.51,27.619,452.25,1.2515,0.1558,0.3788,68.99,0.2529,98
9,172,bearing_wear,25487.3,0.5395,4387.0,70.0,104.13,878.94,373.04,93.4,27.71,468.76,1.3816,0.1632,0.3957,58.33,0.2591,97
9,173,bearing_wear,24877.1,0.5513,4229.0,80.0,101.91,876.4,381.34,94.55,27.293,403.82,1.2006,0.1495,0.4113,69.64,0.2647,96
9,174,bearing_wear,25228.0,0.5445,4273.0,72.1,102.68,882.63,376.95,91.77,27.285,447.79,1.2556,0.1571,0.4154,68.42,0.2661,95
9,175,bearing_wear,24963.7,0.5496,4411.0,69.4,101.86,869.33,365.95,96.16,26.479,451.47,1.2957,0.1443,0.4255,55.3,0.2697,94
9,176,bearing_wear,24695.5,0.5549,4277.0,80.0,101.04,884.64,383.39,89.22,27.358,404.73,1.1385,0.1692,0.4294,61.81,0.2711,93
9,177,bearing_wear,24545.6,0.5578,4349.0,71.0,101.33,860.62,378.3,97.31,27.333,455.52,1.0919,0.1401,0.4455,70.01,0.2767,92
9,178,bearing_wear,24468.5,0.5593,4271.0,68.2,103.75,869.68,371.42,96.82,26.866,465.91,1.1937,0.1585,0.4542,73.36,0.2797,91
9,179,bearing_wear,24227.5,0.5641,4400.0,69.5,103.5,896.97,364.91,98.99,26.419,449.57,1.3756,0.1682,0.483,69.62,0.2894,90
9,180,bearing_wear,23998.4,0.5686,4229.0,73.4,100.29,886.51,377.54,100.27,28.122,453.66,1.4506,0.1721,0.5006,64.59,0.2952,89
9,181,bearing_wear,23865.5,0.5713,4332.0,73.0,100.79,887.57,374.45,97.89,27.412,444.52,1.2543,0.1995,0.5179,62.24,0.3009,88
9,182,bearing_wear,23645.0,0.5757,4406.0,70.2,100.87,874.72,358.13,94.76,26.826,451.96,1.2308,0.2219,0.5179,69.91,0.3009,87
9,183,bearing_wear,23829.1,0.572,4387.0,71.2,104.28,873.28,357.54,100.38,27.38,455.08,1.4538,0.177,0.5213,65.05,0.302,86
9,184,bearing_wear,23458.5,0.5795,4322.0,72.7,100.21,881.63,367.91,93.74,27.403,445.94,1.2972,0.1927,0.5348,65.65,0.3063,85
9,185,bearing_wear,23607.7,0.5765,4308.0,76.4,104.08,885.9,359.54,92.4,27.84,431.03,1.3228,0.1709,0.5469,66.79,0.3101,84
9,186,bearing_wear,23142.0,0.5859,4336.0,73.4,103.61,901.26,352.36,100.0,27.368,441.45,1.482,0.2122,0.562,72.74,0.3148,83
9,187,bearing_wear,22988.1,0.589,4273.0,70.6,103.39,894.07,361.16,97.62,27.484,460.84,1.4857,0.1875,0.5822,77.93,0.321,82
9,188,bearing_wear,22550.8,0.598,4344.0,71.5,102.68,889.22,363.39,92.85,27.821,460.61,1.4815,0.27,0.6119,74.84,0.3301,81
9,189,bearing_wear,22484.4,0.5994,4345.0,74.4,105.19,890.35,370.14,93.89,27.091,431.08,1.2702,0.1738,0.6123,69.76,0.3302,80
9,190,bearing_wear,22332.2,0.6026,4325.0,77.0,103.84,899.47,355.72,97.91,27.534,423.19,1.3351,0.2612,0.6471,66.15,0.3405,79
9,191,bearing_wear,22026.7,0.609,4410.0,68.5,101.63,879.94,353.89,95.19,27.661,477.61,1.5422,0.2446,0.6677,74.52,0.3465,78
9,192,bearing_wear,21850.7,0.6127,4286.0,75.1,102.04,878.81,361.44,95.51,27.504,433.49,1.4834,0.2044,0.6743,79.68,0.3484,77
9,193,bearing_wear,21778.5,0.6142,4248.0,70.7,101.58,899.7,357.07,101.06,27.456,459.62,1.4186,0.2824,0.7025,77.09,0.3564,76
9,194,bearing_wear,21573.5,0.6185,4318.0,66.6,105.84,892.31,353.06,101.42,27.058,480.45,1.4533,0.2174,0.7025,73.11,0.3564,75
9,195,bearing_wear,21096.1,0.6288,4357.0,65.9,106.31,882.04,356.54,97.53,27.059,485.62,1.5849,0.2358,0.7214,70.11,0.3617,74
9,196,bearing_wear,21125.5,0.6281,4344.0,75.3,106.01,882.15,346.65,97.09,27.613,434.0,1.6405,0.2253,0.7492,74.97,0.3694,73
9,197,bearing_wear,20949.3,0.6319,4341.0,75.5,104.31,907.42,348.35,99.3,27.341,428.35,1.5343,0.2551,0.7699,79.52,0.375,72
9,198,bearing_wear,20558.3,0.6404,4282.0,69.4,102.6,895.03,353.01,96.56,27.69,472.49,1.5071,0.2684,0.8043,75.74,0.3842,71
9,199,bearing_wear,20320.8,0.6456,4291.0,70.3,103.16,902.88,355.72,93.22,27.988,471.11,1.54,0.286,0.8043,74.06,0.3842,70
9,200,bearing_wear,20265.7,0.6468,4321.0,65.5,103.39,896.38,342.21,92.27,27.222,492.03,1.6862,0.3253,0.8254,71.64,0.3898,69
9,201,bearing_wear,19585.7,0.6619,4316.0,73.0,105.0,903.56,349.46,97.79,28.148,456.42,1.7063,0.2756,0.8532,88.68,0.397,68
9,202,bearing_wear,19741.4,0.6584,4416.0,70.5,107.26,898.87,336.66,99.8,27.439,460.66,1.6301,0.2369,0.8712,71.69,0.4017,67
9,203,bearing_wear,19753.0,0.6582,4366.0,65.8,107.36,901.63,342.0,98.15,27.149,488.33,1.5858,0.3109,0.8888,71.63,0.4061,66
9,204,bearing_wear,18882.5,0.6778,4318.0,70.9,104.76,911.15,351.82,99.9,27.869,464.93,1.7389,0.2975,0.9198,78.08,0.4139,65
9,205,bearing_wear,19156.9,0.6716,4416.0,66.0,102.3,903.4,340.52,100.24,27.606,494.78,1.8035,0.3545,0.9477,76.87,0.4209,64
9,206,bearing_wear,18874.0,0.678,4377.0,71.7,104.2,908.3,350.87,101.42,27.772,458.13,1.5931,0.3337,0.9944,84.02,0.4323,63
9,207,bearing_wear,18332.9,0.6904,4269.0,66.7,107.72,913.3,345.83,99.02,27.785,493.06,1.6908,0.3192,0.9944,84.19,0.4323,62
9,208,bearing_wear,18380.5,0.6893,4155.0,70.8,106.57,918.32,355.74,99.42,27.286,455.98,1.8369,0.3303,1.0405,73.82,0.4433,61
9,209,bearing_wear,18203.9,0.6934,4270.0,67.7,105.88,904.03,347.52,98.95,27.521,480.99,1.7759,0.3751,1.0744,76.84,0.4513,60
9,210,bearing_wear,17626.0,0.7069,4386.0,62.4,105.8,910.56,336.67,98.54,27.716,525.31,1.7353,0.3592,1.0802,76.36,0.4526,59
9,211,bearing_wear,17442.8,0.7112,4403.0,72.4,105.56,913.58,326.32,96.09,28.344,463.37,1.8188,0.4081,1.1197,85.48,0.4617,58
9,212,bearing_wear,17296.8,0.7147,4250.0,72.4,105.08,919.63,339.83,101.74,28.323,462.85,1.8594,0.387,1.1542,84.4,0.4696,57
9,213,bearing_wear,17181.2,0.7174,4390.0,67.6,110.15,929.99,329.13,98.75,28.128,492.71,1.7611,0.43,1.1832,80.99,0.4761,56
9,214,bearing_wear,16692.7,0.7291,4387.0,69.8,109.77,923.86,327.91,98.76,27.727,470.04,1.8788,0.3841,1.2107,84.48,0.4822,55
9,215,bearing_wear,16504.5,0.7337,4434.0,70.2,106.09,939.57,329.06,98.66,27.233,459.35,1.9174,0.3852,1.2332,78.21,0.4872,54
9,216,bearing_wear,16145.9,0.7424,4407.0,70.1,104.97,926.49,318.72,97.29,27.848,470.04,1.887,0.4558,1.2854,81.15,0.4985,53
9,217,bearing_wear,15981.9,0.7464,4431.0,73.7,107.97,926.16,320.19,99.89,28.439,456.42,1.8787,0.4374,1.3055,78.76,0.5028,52
9,218,bearing_wear,15865.6,0.7493,4379.0,69.7,107.71,927.23,320.38,101.26,28.29,480.58,1.9279,0.4567,1.3467,86.77,0.5116,51
9,219,bearing_wear,15452.7,0.7595,4377.0,67.2,109.07,929.07,323.56,98.98,27.64,486.78,1.9212,0.4563,1.3854,87.48,0.5197,50
9,220,bearing_wear,15109.3,0.7681,4330.0,69.4,109.66,933.78,321.09,102.67,27.631,471.12,2.1011,0.4727,1.4328,82.73,0.5295,49
9,221,bearing_wear,14882.1,0.7738,4399.0,66.7,106.89,924.35,316.01,100.08,27.546,488.84,1.9933,0.5279,1.4874,90.76,0.5406,48
9,222,bearing_wear,14488.9,0.7837,4270.0,64.6,110.57,929.39,327.49,97.75,27.553,504.51,2.0872,0.5149,1.4875,93.94,0.5406,47
9,223,bearing_wear,14179.9,0.7916,4342.0,71.3,108.39,931.13,318.54,103.77,27.45,455.39,2.0794,0.5142,1.5399,84.45,0.5511,46
9,224,bearing_wear,14227.7,0.7904,4382.0,69.1,109.92,944.85,318.55,101.49,27.879,477.27,2.0659,0.5583,1.5583,88.3,0.5548,45
9,225,bearing_wear,14009.0,0.796,4434.0,61.8,109.03,921.34,306.11,103.17,27.729,531.09,2.2943,0.6003,1.6467,94.05,0.5721,44
9,226,bearing_wear,13208.9,0.8169,4321.0,65.2,110.92,940.62,312.74,103.3,27.888,506.43,2.1894,0.5832,1.6685,91.83,0.5763,43
9,227,bearing_wear,13277.4,0.8151,4408.0,69.3,106.19,930.97,324.25,99.78,28.072,479.11,2.1741,0.6211,1.7083,85.69,0.5839,42
9,228,bearing_wear,13029.6,0.8216,4338.0,62.2,111.07,945.18,309.55,100.83,27.535,523.73,2.2026,0.6015,1.7604,91.23,0.5937,41
9,229,bearing_wear,12427.9,0.8376,4409.0,64.5,108.95,941.65,295.91,104.12,27.75,509.18,2.3245,0.6525,1.8089,91.87,0.6027,40
9,230,bearing_wear,12246.1,0.8425,4302.0,74.6,110.49,936.79,314.79,105.86,28.385,450.4,2.3878,0.6583,1.8443,93.98,0.6092,39
9,231,bearing_wear,11935.8,0.8509,4394.0,65.4,112.6,957.58,301.23,102.61,28.394,513.42,2.4796,0.6723,1.9264,95.54,0.6242,38
9,232,bearing_wear,12011.3,0.8488,4344.0,69.5,109.73,933.64,308.02,101.38,28.383,483.09,2.3937,0.7466,1.9692,104.69,0.6318,37
